,fluxes,reduced_costs
GLYCLTt4pp,0.0,-2.0
GLYCtpp_num1,0.0,2.0
H2Otpp_num1,0.0,2.0
HCINNMt2rpp,0.0,-2.0000000000000018
HISabcpp,0.0,13.733333333333174
HISt2rpp,0.0,-2.0000000000000018
CBIAT,0.0,1.9999999999999467
LYSabcpp,0.0,13.733333333333174
COBALT2tex_num1,2.174431605080037e-05,-2.0
PPDOy,0.0,157.68888888888551
FALGTHLs,0.0,-2.0
NTD12pp_num1,0.0,-2.0
PPA2_num1,0.0,-2.0
DIMPtex_num1,0.0,-2.0
3NTD7pp_num1,0.0,-2.0
3NTD4pp_num1,0.0,-2.0
3NTD2pp_num1,0.0,-2.0
3NTD9pp_num1,0.0,-2.0
23PDE7pp,0.0,-2.0
GALTptspp,0.0,-2.0
GALURt2rpp,0.0,-2.0000000000000018
GLCNt2rpp_num1,0.0,-2.0000000000000018
GLCptspp_num1,10.0,-2.0
GLCRt2rpp_num1,0.0,-2.0000000000000018
GLCt2pp,0.0,4.5777777777780635
GLCURt2rpp_num1,0.0,-2.0000000000000018
ACMUMptspp,0.0,-1.9999999999999716
EX_h2o_e,47.2681193348137,-2.0
EX_ala__D_e,0.0,127.59999999999735
HSTPT,0.08240052056082901,-2.0
THDPS,0.32264129178913376,-2.0
ACONMT,0.0,386.53333333332614
XTSNtex_num1,0.0,2.0
EX_hdca_e,0.0,1082.2666666666473
EX_glcr_e,0.0,143.88888888888454
GNK_num1,0.0,-1.9999999999999734
HMBS,0.0003879185983462785,-2.0
RMK,0.0,-1.9999999999999734
FHL_num1,0.0,-3.2888888888889802
HYPOE,0.0,22.311111111110847
MEPCT,0.002077886841814478,-1.9999999999999893
GLUDy,0.0,1.9999999999999396
ZN2abcpp,0.0,22.311111111110844
GLYCLTDy_num1,0.0,17.11111111111092
LYSDC_num1,0.0,-1.9999999999999982
DAAD,0.0,7.377777777777737
UREAtpp,0.0,2.0
XANt2pp_num1,0.0,2.5777777777777224
GLYC3Pabcpp,0.0,11.733333333333174
PPPNt2rpp,0.0,-2.0000000000000018
PTRCORNt7pp,0.0,-2.0
SPMDabcpp_num1,0.0,26.888888888888626
HG2tex_num1,0.0,0.0
NTPP5_num1,0.0,38.622222222221595
ATPM,6.86,20.311111111110844
NADPPPS,0.0,22.311111111110904
EX_mnl_e,0.0,244.1111111111049
NTD3_num1,0.0,-1.9999999999999947
GLYOX,0.0,-1.9999999999999734
DADNtex,0.0,-2.0
DHAtex_num1,0.0,-2.0
ETOHtex_num1,0.0,-2.0
MTRPOX,0.0,-2.0
AGM4PCPpp,0.0,15.155555555555793
GTPDPDP,0.0,70.93333333333267
RNDR2_num1,0.0,-0.6222222222222626
EX_asn__L_e,0.0,209.1111111111074
EX_mal__L_e,0.0,133.6888888888857
NMNN,0.0,117.55555555555438
XAND,0.0,217.68888888888654
EX_no2_e,0.0,38.33333333333309
HACD3_num1,0.0,2.0000000000002878
ACACtex_num1,0.0,-2.0
ACNAMtex_num1,0.0,-2.0
ARBTNabcpp,0.0,38.98888888888831
NNDMBRT,0.0,-1.9999999999999734
THRA2_num1,0.0,-2.0
ASO3t8pp,0.0,20.311111111110844
H2Stex_num1,0.0,-2.0
PPK,0.0,22.311111111110904
OMCDC,0.3918595381873256,-1.9999999999999982
ABUTD,0.0,-1.9999999999999467
E4PD_num1,-9.52294458400604e-13,-2.000000000000174
IG3PS,0.08240052056082901,-2.0000000000000444
EX_nh4_e,0.0,2.0
DADK,0.0,2.0
DUTPDP_num1,0.022758470951409693,-1.999999999999993
EX_ddca_e,0.0,766.4444444444302
NTP5,0.0,22.311111111110854
FORt2pp_num1,0.0,6.577777777777722
EX_r5p_e,0.0,171.91111111110624
EX_glyc2p_e,0.0,140.95555555555183
MTAN,0.0,-2.0
DPR_num1,0.0005862267607292468,-1.9999999999999698
THRD_L_num1,0.2526941759169192,-2.0
EX_malt_e,0.0,452.13333333332105
4PEPTtex_num1,0.0,-2.0
NAMNPP,0.0,-2.0
EX_pnto__R_e,0.0,506.22222222221217
SELNPS,0.0,-2.0
CRNCAR,0.0,-2.0
GALabcpp_num1,0.0,13.733333333333174
GLYCLTt2rpp_num1,0.0,1.9999999999999964
GUAt2pp,0.0,6.577777777777722
HPPPNt2rpp,0.0,-2.0000000000000018
ANHMK,0.0,-2.00000000000003
DHFR_num1,0.023340348848928945,-1.9999999999999698
EX_cit_e,0.0,197.35555555555092
PRAIi,0.049440486291025806,-2.0
TYRTA_num1,0.0,2.0
SHKK_num1,0.33148687955859923,-1.9999999999999734
EX_gam_e,0.0,263.37777777777177
EX_inost_e,0.0,161.02222222221718
EX_mobd_e,0.0,2.0
EX_so4_e,0.0,2.0
SADH,0.0,-1.9999999999999964
GLUSy,0.0,20.311111111110964
GUAPRT_num1,0.0,20.31111111111092
EX_phe__L_e,0.0,525.8222222222113
EX_thr__L_e,0.0,247.37777777777342
EX_uri_e,0.0,456.6444444444353
PDH,9.401261341203936,-2.000000000000057
DMSOR2pp,0.0,-2.0
H2St1pp,0.0,206.35555555555334
HYD3pp_num1,0.0,-2.0000000000001066
NO3R1pp_num1,0.0,-2.0
EX_halipa_e,0.0,0.0
AACPS5,0.0,-2.0
MANptspp,0.0,-2.0
EX_cmp_e,0.0,531.8444444444349
NTD8_num1,0.0,-1.9999999999999947
GALCTD,0.0,-2.0
EX_malthx_e,0.0,1417.0222222221848
MLTG4,0.0,18.311111111110847
UDPGDC,0.0,-2.0
PUNP4_num1,0.0,-2.0000000000000053
AMAOTr,1.7395452840640293e-06,-2.0
EX_csn_e,0.0,248.68888888888506
EX_etoh_e,0.0,118.22222222221967
EX_his__L_e,0.0,462.75555555554797
EX_k_e,0.0,2.0
EX_na1_e,0.0,2.0
ARGORNt7pp,0.0,2.0
EX_dmso_e,0.0,0.0
EX_12ppd__S_e,0.0,128.5777777777746
EX_pppn_e,0.0,302.1999999999924
EX_acgam1p_e,0.0,478.46666666665766
NTD11pp_num1,0.0,-2.0
EX_galt_e,0.0,244.1111111111046
DKGLCNR2x,0.0,-1.9999999999999698
ACGS,0.2572717893319337,-1.9999999999998739
PDE1_num1,0.0,-1.9999999999999734
MCITD,0.0,-2.0
CU2tex_num1,0.0006166688032006983,-2.0
GLCATr,0.0,-2.0
FECRMUtex,0.0,4.577777777777722
ALAALAr_num1,0.024169242176785625,-2.0
CLtex_num1,0.004527166601776636,-2.0
CELBpts_num1,0.0,-2.0
ACACT1r_num1,0.0,2.0
MALTptspp,0.0,491.0222222222093
EX_glcur1p_e,0.0,185.5999999999949
EX_thrp_e,0.0,253.37777777777342
EX_pydxn_e,0.0,397.266666666658
CD2abcpp,0.0,20.311111111110844
G2PPpp_num1,0.0,-2.0
Kt3pp_num1,0.0,11.155555555555445
AGM3PApp_num1,0.0,22.311111111110904
SUCOAS,0.0,2.0000000000002274
NTP1_num1,0.0,20.311111111110844
GALKr,0.0,-1.9999999999999734
PANTS,0.0005862267607292468,-1.9999999999999734
YUMPS,0.0,2.0
DHQS,0.33148687955859923,-1.9999999999999947
PGCD,1.4939314923400775,-2.00000000000003
EX_cys__L_e,0.0,345.799999999995
EX_gsn_e,0.0,672.2222222222116
EX_orot_e,0.0,187.48888888888564
ADSL1r,0.26032643085077034,-2.0
SERD_D,0.0,27.6888888888883
AICART,0.47187949102693305,-2.0
FRUpts2pp,0.0,-2.000000000000284
G6Pt6_2pp,0.0,-1.9999999999999964
PROtex_num1,0.0,-2.0
SBTtex_num1,0.0,-2.0
PFK_num1,5.14444362422803,-1.9999999999998597
PGM_num1,0.0,2.0
TPI,7.968449239204192,-2.0
RPI_num1,0.0,2.0
PERD,-9.52294458400604e-13,-2.00000000000003
PYDAMK,0.0,-2.0
AKGtex_num1,0.0,-2.0
ALLTNtex_num1,0.0,-2.0
ASNtex_num1,0.0,-2.0
FE3HOXabcpp,0.0,-1.9999999999999734
FADRx2,0.0,1.3777777777777978
EX_o2_e,0.0,2.0
EX_gal_bD_e,0.0,210.4888888888828
PDE4,0.0,-1.9999999999999734
AGM4PH,0.0,6.57777777777801
AM4PA,0.0,-1.9999999999998863
EX_dump_e,0.0,517.9999999999903
EX_o2s_e,0.0,4.0
EX_gal1p_e,0.0,218.4888888888828
EX_dcmp_e,0.0,562.8888888888789
EX_23ccmp_e,0.0,529.8444444444349
EX_3cmp_e,0.0,531.8444444444349
ATHRDHr,0.0,-1.3777777777777978
LSERDHr,0.0,-2.00000000000003
DSERDHr,0.0,-2.00000000000003
EX_skm_e,0.0,325.5999999999926
EX_ag_e,0.0,0.0
EX_cys__D_e,0.0,287.7999999999958
EX_acser_e,0.0,-2.0
EX_cu_e,0.0,2.5
EX_arbtn_e,0.0,0.0
EX_dopa_e,0.0,-2.0
EX_hom__L_e,0.0,0.0
OBTFL_num1,0.0,122.66666666666555
THRt2pp_num1,0.0,7.155555555555448
EX_LalaDgluMdapDala_e,0.0,921.5777777777599
EX_LalaDgluMdap_e,0.0,781.3999999999849
EX_anhgm_e,0.0,1067.1555555555342
EX_fald_e,0.0,20.222222222221376
G6PP_num1,0.0,22.311111111110858
MMCD,0.0,50.62222222222118
GLNS,1.3624614435195834,-2.00000000000003
TYMtex_num1,0.0,-2.0
GTHS,0.0,-1.9999999999999734
EX_g3pe_e,0.0,321.06666666666024
EX_pacald_e,0.0,279.3111111111039
CMPtex_num1,0.0,-2.0
DUMPtex_num1,0.0,-2.0
XMPtex_num1,0.0,-2.0
3PEPTtex_num1,0.0,-2.0
ANHGMtex_num1,0.0,-2.0
UDPKAAT,0.0,-2.0
ULA4NFT,0.0,-2.00000000000003
UPLA4FNT,0.0,-2.0000000000001137
UPLA4FNF,0.0,-2.0000000000000284
ULA4Ntppi,0.0,-2.0
HEPT1,0.0,-1.999999999990651
FALDtex_num1,0.0,-2.0
ALR2_num1,0.0,130.6444444444415
AMALT2,0.0,-2.0
MLTP1,0.0,-2.0000000000000053
HEPT2,0.0,-1.9999999999999734
CYSDtex_num1,0.0,-2.0
CYSDabcpp,0.0,-1.9999999999999734
HXAND,0.0,24.311111111110844
EX_acgal_e,0.0,-2.0
EX_so2_e,0.0,0.0
EX_dms_e,0.0,15.311111111110904
G3PItex_num1,0.0,-2.0
G3PGtex_num1,0.0,-2.0
G3PEtex_num1,0.0,-2.0
G3PCtex_num1,0.0,-2.0
MOAT3C,0.0,-2.00000000000003
RHAT1,0.0,-1.9999999999999734
GLCabcpp,0.0,20.311111111111185
GALT1,0.0,-2.00000000000003
GLCTR2,0.0,-2.00000000000003
UDPGPpp,0.0,-1.9999999999999716
EX_acgal1p_e,0.0,0.0
EX_cyan_e,0.0,0.0
EX_tyrp_e,0.0,506.7777777777672
EX_uacgam_e,0.0,933.1111111110929
EX_udpacgal_e,0.0,454.6444444444353
EX_udpg_e,0.0,685.7111111110962
EX_udpgal_e,0.0,673.1333333333181
EX_udpglcur_e,0.0,640.2444444444302
EX_14glucan_e,0.0,1415.0222222221848
EX_pser__L_e,0.0,130.8666666666639
EX_aso3_e,0.0,0.0
EX_tcynt_e,0.0,0.0
EX_fe3dhbzs_e,0.0,0.0
PPPGO,0.0,40.933333333332484
EX_feoxam_un_e,0.0,0.0
EX_g3pc_e,0.0,182.99999999999545
EX_g3pg_e,0.0,302.22222222221444
EX_g3pi_e,0.0,328.28888888887985
EX_g3ps_e,0.0,292.13333333332656
EX_peamn_e,0.0,283.3111111111039
EX_34dhpac_e,0.0,-2.0
DAMPtex_num1,0.0,-2.0
DCMPtex_num1,0.0,-2.0
DGMPtex_num1,0.0,-2.0
DTMPtex_num1,0.0,-2.0
GMPtex_num1,0.0,-2.0
IMPtex_num1,0.0,-2.0
UMPtex_num1,0.0,-2.0
G1Ptex_num1,0.0,-2.0
ADNK1,0.000585356988087548,-2.00000000000003
CUt3,0.0,6.577777777777722
ZN2t3pp_num1,0.0,6.577777777777722
SKMtex_num1,0.0,-2.0
MNt2pp,0.0,2.5777777777777224
MNtex_num1,0.0006010128956441221,-2.0
GAL1Ptex_num1,0.0,-2.0
O2Stex_num1,0.0,-2.0
HEPK1,0.0,-2.000000000000087
HEPT3,0.0,-1.9999999999998597
HEPK2,0.0,-1.9999999999999734
ALDD3y_num1,0.0,-1.9999999999999467
R5PP_num1,0.0,22.311111111110858
EX_xmp_e,0.0,584.7111111111013
EX_damp_e,0.0,749.6888888888772
CYSSADS_num1,0.0,-1.9999999999999964
EX_dimp_e,0.0,693.4222222222112
CPPPGO2,0.0,570.9333333333216
EX_isetac_e,0.0,145.06666666666393
AGM3PH,0.0,-2.0
HOMt2pp_num1,0.0,232.22222222221802
HOMtex_num1,0.0,0.0
SO2tex_num1,0.0,0.0
SO2tpp,0.0,0.0
LDH_D2,0.0,9.733333333333135
SHCHF,0.00019395929917313926,-1.999999999999977
SUCBZL,0.0,1823.4666666666403
CYSDDS,0.0,-2.0
CYStpp_num1,0.0,22.311111111110847
ACSERtpp_num1,0.0,211.57777777777324
ACSERtex_num1,0.0,2.0
LALDO3,0.0,15.111111111110919
NTP10_num1,0.0,24.311111111110854
PRAIS,0.3896729297652772,-2.0000000000000036
GDMANE,0.0,-2.0
GPDDA4,0.0,-2.0000000000000018
LPLIPAL2E140,0.0,-1.9999999999999165
LPLIPAL2E180,0.0,-2.0000000000000018
LPLIPAL2G161,0.0,-2.00000000000003
LPLIPAL2G181,0.0,-2.00000000000003
2AGPE120tipp,0.0,-2.0
AACPS6,0.0,-2.0
AACPS7,0.0,-2.0
G3PGabcpp,0.0,12.311111111110844
G3PIabcpp,0.0,11.733333333333174
G3PSabcpp,0.0,11.733333333333174
QMO2,0.0010263317185519667,-2.0
QMO3,0.0003879185973938177,-1.9999999999999467
LPLIPAL2E141,0.0,-1.9999999999999165
LPLIPAL2E161,0.0,130.93333333333152
LPLIPAL2E181,0.0,88.08888888888816
LPLIPAL2G180,0.0,251.11111111110876
LPLIPAL2G141,0.0,-2.00000000000003
2AGPA120tipp,0.0,-2.0
2AGPG180tipp,0.0,-2.0
IPDDI,0.0,0.0
2AGPGAT180,0.0,121.5555555555544
2AGPGAT181,0.0,-2.0
LPLIPAL2ATG120,0.0,-2.0000000000002274
PLIPA1E140pp,0.0,-2.0
PLIPA1E160pp,0.0,121.55555555555452
PLIPA1E161pp,0.0,-2.0
AACPS8,0.0,-2.0
AACPS9,0.0,46.62222222222181
HXCT,0.0,26.311111111110904
2AGPEAT160,0.0,-2.0000000000001137
DURADx,0.0,-2.00000000000003
ECOAH7_num1,0.0,2.0
G1PPpp_num1,0.0,-2.0
GALCTND,0.0,-2.0
GCALDD,0.0003879185973938177,-1.9999999999999467
HISTP,0.08240052056082901,-2.000000000000023
LDH_D,0.0,-1.9999999999999716
AMALT4,0.0,-2.0
NTD11_num1,0.0,22.3111111111108
ORNDC_num1,0.0,-1.9999999999999982
UPP3MT,0.00019395929917313926,-2.0
KAS15,0.30953468784635335,-1.9999999999999698
ALAALAtex_num1,0.0,-2.0
FACOAL181t2pp_num1,0.0,-1.9999999999999165
T2DECAI,0.1308381589955919,-2.0
3OAS161,0.1308381589955919,-1.9999999999999982
EAR141y,0.0,1.3777777777777978
EAR161x,0.1308381589955919,-1.9999999999999698
DASYN160,0.05550367137863098,-2.000000000000103
DASYN161,0.06541907949779595,-2.000000000000103
DASYN181,0.0,-2.000000000000103
CDAPPA161,0.0,48.622222222221914
PGSA180,0.0,-1.9999999999999734
PSSA140,0.0,79.73333333333215
2AGPGAT141,0.0,121.55555555555429
FACOAE180,0.0,-1.9999999999999165
FACOAE100,0.0,10.933333333332879
FACOAE80,0.0,-1.9999999999999165
FACOAE60,0.0,-2.00000000000003
PLIPA1E120pp,0.0,-2.0
MALtex_num1,0.0,-2.0
NO3tex_num1,0.0,-2.0
3OAS141,0.1308381589955919,-1.9999999999999982
3OAR121,0.1308381589955919,-1.9999999999999698
CFAS160G,0.0,2958.0444444443933
URAt2pp_num1,0.0,6.577777777777722
FACOAE141,0.0,-2.00000000000003
FACOAE161,0.0,-2.000000000000144
TTDCEAtexi,0.0,-2.0
HDCEAtexi,0.0,-2.0
ALAALAD,0.0,22.311111111110847
2AGPEAT180,0.0,121.55555555555429
2AGPEAT181,0.0,31.466666666666242
2AGPGAT140,0.0,121.55555555555429
PLIPA1E181pp,0.0,-2.0
PLIPA1G180pp,0.0,-2.0
PLIPA1G181pp,0.0,31.466666666666242
ALAALAabcpp_num1,0.0,-1.9999999999999734
HEXt2rpp,0.0,2.0
G3PEabcpp,0.0,68.93333333333288
G3PCabcpp,0.0,7.733333333333174
2AGPGAT161,0.0,4.0
AMPTASEPG_num1,0.0,-2.0
PROGLYabcpp,0.0,-1.9999999999999734
GTHRDabcpp,0.0,42.622222222221865
2AGPG140tipp,0.0,-2.0
2AGPG160tipp,0.0,-2.0
2AGPG141tipp,0.0,-2.0
2AGPG161tipp,0.0,-2.0
2AGPG181tipp,0.0,-2.0
2AGPEAT140,0.0,121.55555555555429
2AGPEAT120,0.0,-2.0
2AGPEAT161,0.0,-2.0000000000001137
2AGPEAT141,0.0,37.24444444444407
2AGPGAT160,0.0,-2.0
LPLIPAL2ATG140,0.0,-2.0
LPLIPAL2ATG141,0.0,-2.0
LPLIPAL2ATG160,0.0,-2.0
LPLIPAL2ATG180,0.0,251.1111111111088
LPLIPAL2ATG161,0.0,-2.0000000000001137
LPLIPAL2ATG181,0.0,-1.9999999999998863
CLPNS180pp_num1,0.0,-2.0
CLPNS181pp_num1,0.0,-2.0000000000000853
PG161abcpp,0.0,-1.9999999999999165
PGP120abcpp,0.0,91.51111111111021
PGP161abcpp,0.0,6.577777777777722
PGP181abcpp,0.0,6.577777777777722
PA120abcpp,0.0,55.19999999999908
PLIPA1G120pp,0.0,33.24444444444498
CLPNS120pp_num1,0.0,-2.0000000000000853
ALPATE160pp,0.0,-1.9999999999997726
ALPATG160pp,0.0,-2.0
2AGPGAT120,0.0,86.31111111110954
LPLIPAL2ATE120,0.0,-2.0000000000000284
LPLIPAL2ATE140,0.0,-1.9999999999999147
LPLIPAL2ATE160,0.0,130.93333333333197
LPLIPAL2ATE180,0.0,-2.0
LPLIPAL2ATE141,0.0,-1.9999999999999147
LPLIPAL2ATE161,0.0,130.9333333333313
LPLIPAL2ATE181,0.0,88.08888888888845
FACOAL141t2pp_num1,0.0,-2.00000000000003
FACOAL161t2pp_num1,0.0,85.08888888888822
PA160abcpp,0.0,49.199999999999534
PA181abcpp,0.0,-1.9999999999999165
12DGR141tipp,0.0,-2.0
PGPP140pp_num1,0.0,-2.0
PGPP141pp_num1,0.0,-2.0
PGPP160pp_num1,0.0,136.1333333333323
PGPP180pp_num1,0.0,-2.0
CLPNH141pp,0.0,-2.0
CLPNH160pp,0.0,-2.0
CLPNH161pp,0.0,-2.0
CLPNH181pp,0.0,4.547473508864641e-13
PLIPA1E180pp,0.0,-2.0
PLIPA1G140pp,0.0,-2.0
PLIPA1G161pp,0.0,28.466666666666242
CLPNS160pp_num1,0.0,-2.0000000000000853
CLPNS161pp_num1,0.0,-2.0000000000000853
PG160abcpp,0.0,-1.9999999999999165
PGP140abcpp,0.0,6.577777777777722
PAPA120pp,0.0,-2.0
PAPA140pp,0.0,30.888888888888232
PAPA141pp,0.0,-2.0
PAPA160pp,0.0,-2.0
PAPA161pp,0.0,-2.0
PAPA180pp,0.0,-2.0
HPYRI,0.0,-2.0
FE3HOXUtex,0.0,52.14444444444371
TPRDCOAS,0.0,-2.0
ACGAM1PPpp,0.0,-2.0
EX_dgmp_e,0.0,733.5777777777665
GAMptspp,0.0,-2.0
GSNt2pp,0.0,-1.9999999999999734
EX_4hoxpacd_e,0.0,-2.0
GSNtex_num1,0.0,-2.0
FORtex_num1,0.0,-2.0
D_LACt2pp_num1,0.0,-2.0000000000000018
RIBtex_num1,0.0,-2.0
FLVRx,0.0,-1.9999999999999396
THMtex_num1,0.0,-2.0
XYLUtex_num1,0.0,-2.0
EX_manglyc_e,0.0,314.82222222221384
ALLtex_num1,0.0,-2.0
GGPTRCO,0.0,-1.999999999999993
EX_metsox_R__L_e,0.0,542.5333333333249
34dhpactex_num1,0.0,2.0
MALTHXtexi,0.0,-2.0
12PPDStpp,0.0,-2.0
HYD1pp_num1,0.0,-2.0
EX_cl_e,0.0,2.0
FE3DHBZStonex_num1,0.0,4.577777777777722
AACTOOR,0.0,-1.999999999999993
H2tpp,0.0,-2.0
23DAPPAtex_num1,0.0,-2.0
ECAP3pp,0.0,-2.0
FEOXAMtonex,0.0,52.14444444444371
FMNRx_num1,0.0,-1.9999999999999698
EX_3hpppn_e,0.0,279.15555555554835
EX_man6p_e,0.0,248.79999999999373
EX_tsul_e,0.0,0.0
PHEt2rpp_num1,0.0,-1.9999999999999734
DHBS,0.0,90.57777777777693
EX_n2o_e,0.0,0.0
MDDCP1pp_num1,0.0,-6.252776074688882e-13
GUI2,0.0,-2.0
OMBZLM,0.0,187.75555555555292
EX_maltttr_e,0.0,914.2666666666421
GLYCK,0.0,5.3290705182007514e-14
MLTG5,0.0,18.311111111110847
GPDDA3,0.0,-2.0000000000000018
2DOXG6PP_num1,0.0,-2.0
OXAMTC,0.0,-2.0000000000000018
UDCPPtppi,0.0,-2.0
AGMH,0.0,-2.0
MPTG_num1,0.012084621088392812,-2.0000000000007425
MPTG2_num1,0.0,2.000000000000167
MCTP1App_num1,0.012084621088392812,-1.999999999999858
MCTP2App_num1,0.0,-2.0000000000001705
MCTP1Bpp_num1,0.0,2.2737367544323206e-13
MELIBt3ipp,0.0,11.155555555555448
EX_lipoate_e,0.0,0.0
EX_pydx_e,0.0,380.222222222214
EX_g1p_e,0.0,231.06666666666086
GLCtex_copy2_num1,0.0,-2.0
NAt3pp_num1,0.0,3.9999999999999964
SFGTHi_num1,0.0,-2.00000000000003
DHORDfum,0.0,2.842170943040401e-14
K2L4Aabcpp,0.016922296523374878,-1.9999999999996891
DSBCGT,0.0,1303.0666666666443
DSBGGT,0.0,1303.0666666666443
DHNAOT4,0.0,-2.0000000000000835
AMPMS2,0.00019395929917313926,-1.999999999999977
DM_oxam_c,0.0,-2.0
THIORDXi_num1,0.0,53.73333333333265
PPPGO3,0.00019395929917313926,-2.0000000000002274
PDX5POi,0.0,5.733333333333121
PDX5PO2,0.00019395929917313926,-2.000000000000057
PLIPA1A181pp,0.0,35.466666666666015
LPLIPAL2A141,0.0,-1.9999999999999467
HG2t3pp,0.0,4.577777777777722
CYTBO3_4pp,44.88025315994806,-2.0
EAR141x,0.1308381589955919,-1.9999999999999698
EAR181x,0.0,133.77777777777743
EAR181y,0.0,137.15555555555517
G3PAT141,0.0,-2.0
G3PAT181,0.0,51.19999999999982
DASYN140,0.0,-1.9999999999998757
DASYN180,0.0,-1.9999999999999893
DASYN141,0.0,48.622222222221595
CDAPPA160,0.0,48.622222222221914
CDAPPA141,0.0,-1.9999999999999467
PGSA141,0.0,-2.00000000000003
EX_alaala_e,0.0,276.35555555555015
EX_dtmp_e,0.0,624.6444444444328
5DOAN,0.00019569884445720328,-2.0
DM_5drib_c,0.00019569884445720328,-2.0
MINOHPtexi,0.0,-2.0
12PPDRtpp,0.0,2.0
FACOAE120,0.0,-2.00000000000003
3OAR120,0.17869652885076148,-1.9999999999999698
3HAD80_num1,0.30953468784635335,-2.0
3HAD120_num1,0.17869652885076148,-2.0
EAR180x,0.0,-1.9999999999999698
SO4t2pp,0.21902614671650159,-2.0
EAR180y,0.0,1.3777777777777978
AGPAT120,0.0,80.31111111110971
PGPP120_num1,0.0,82.93333333333261
DAGK120,0.0,-1.9999999999998597
PSSA180,0.0,254.48888888888604
PSSA161,0.06541907949779595,-2.00000000000003
PSSA141,0.0,-2.00000000000003
PSD160,0.05550367137863098,-2.0000000000000835
PSD161,0.06541907949779595,-2.0000000000000835
PSD180,0.0,-1.9999999999999982
COLIPAabcpp,0.0,-1.9999999999999734
PLIPA2A140pp,0.0,56.62222222222181
PLIPA2A141pp,0.0,52.62222222222181
PLIPA2A180pp,0.0,-2.0
GAM6Pt6_2pp,0.0,-2.0000000000000107
PPALtex_num1,0.0,-2.0
CA2tex_num1,0.004527166601776636,-2.0
CUtex_num1,0.0,-2.0
CU1Opp,0.0,-2.0
SUCDi,5.712387700227202,-2.000000000000007
LPLIPAL1E141pp,0.0,-2.0
LALDO2x,0.0,-1.9999999999999698
12PPDRtex_num1,0.0,2.0
LPLIPAL1E160pp,0.0,-2.0
LPLIPAL1E180pp,0.0,-2.0
LPLIPAL1E181pp,0.0,-2.0
LPLIPAL1G160pp,0.0,-2.0
LPLIPAL1G161pp,0.0,-2.0
LPLIPAL1G120pp,0.0,-2.0
PLIPA2E140pp,0.0,-2.0
PLIPA2E160pp,0.0,254.48888888888632
PLIPA2A161pp,0.0,2.2737367544323206e-13
PLIPA2A181pp,0.0,-2.0000000000001137
F6Ptex_num1,0.0,-2.0
GAMAN6Ptex_num1,0.0,-2.0
ALR4x,0.0,25.044444444444085
LPLIPAL1G141pp,0.0,54.62222222222181
LPLIPAL1G180pp,0.0,-2.0
LPLIPAL1G181pp,0.0,-2.0
ACONIs,0.0,-2.0
ACONTb_num1,6.647063646580287,-2.0
GLCP2_num1,0.0,-2.0000000000000053
F6Pt6_2pp,0.0,-1.9999999999999964
PPALtpp,0.0,2.0
PLIPA2E141pp,0.0,82.31111111111022
PLIPA2E181pp,0.0,-2.0
PLIPA2G140pp,0.0,54.62222222222181
3HAD161_num1,0.1308381589955919,-2.0
PLIPA2G160pp,0.0,178.1777777777761
PLIPA2G181pp,0.0,-2.0
ASNS1,0.0,20.311111111110957
EAR80y,0.0,1.377777777777343
EAR120y,0.0,1.377777777777343
3OAR181,0.0,-1.9999999999999698
3HAD121_num1,0.1308381589955919,-2.0
EAR121y,0.0,1.3777777777777978
GTHRDHpp,0.0,-1.9999999999999858
PROGLYtex_num1,0.0,-2.0
EX_progly_e,0.0,356.5777777777708
MDDCP2pp_num1,0.0,-2.0000000000003126
MDDCP3pp_num1,0.0,-2.0000000000003126
EAR140x,0.11100734275726196,-2.000000000000197
EAR40y,0.0,1.3777777777777978
3OAS181,0.0,-2.0000000000000266
EAR161y,0.0,1.3777777777777978
G3PAT140,0.0,-2.0
G3PAT160,0.05550367137863098,-2.0
G3PAT161,0.06541907949779595,-1.9999999999999432
AGPAT160,0.05550367137863098,-2.0
CDAPPA140,0.0,48.62222222222146
MLDCP1App_num1,0.0,-1.9999999999998863
EAR160y,0.0,1.3777777777777978
EAR100y,0.0,1.3777777777777978
3OAR141,0.1308381589955919,-2.0000000000004245
3OAR161,0.1308381589955919,-1.9999999999999698
3HAD141_num1,0.1308381589955919,-2.0
EAR121x,0.1308381589955919,-2.0000000000000835
PSD140,0.0,-2.0000000000000835
MICITDr,0.0,-2.0
CDAPPA181,0.0,48.622222222221914
PGSA140,0.0,76.35555555555487
LPLIPAL1A141pp,0.0,-1.9999999999999432
LPLIPAL1A180pp,0.0,231.37777777777558
LPLIPAL1E140pp,0.0,-2.0
LPLIPAL1E161pp,0.0,-2.0
LPLIPAL1G140pp,0.0,-2.0
ACONTa_num1,6.647063646580287,-2.0
MLDCP2App_num1,0.0,-1.9999999999998863
12DGR140tipp,0.0,-2.0
12DGR160tipp,0.0,-2.0
12DGR180tipp,0.0,30.888888888888516
PGPP120pp_num1,0.0,-2.0
PGPP181pp_num1,0.0,-2.0
CLPNH120pp,0.0,-2.0
CLPNH140pp,0.0,-2.0
EX_12ppd__R_e,0.0,-2.0
PGSA181,0.0,74.35555555555487
PGPP140_num1,0.0,-2.0000000000000515
PGPP141_num1,0.0,78.93333333333284
MDDCP5pp_num1,0.0,-2.0000000000000853
MLTGY3pp_num1,0.0,-2.0
G3PAT180,0.0,-2.0
AGPAT140,0.0,172.75555555555366
PGSA160,0.0,-2.00000000000003
MLDCP2Bpp_num1,0.0,15.15555555555585
